Price,Company,TypeName,Ghz,Cpu-brand,Gpu-brand,Ram,OS,Weight,Touchscreen,Ips,Retina,PPI,Memory,HDD,SSD,Hybrid,Flash_Storage,PriceCategory
25414.0272,HP,Notebook,2.3,Intel Core i5,Intel,4,Others,2.1,0,0,0,100.45466986113652,500,1,0,0,0,Entry
25467.84,HP,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.1,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
25515.2592,HP,Notebook,2.5,AMD Processor,AMD,4,Windows,1.91,0,0,0,141.21199808219862,256,0,1,0,0,Entry
25521.12,Lenovo,2 in 1 Convertible,1.44,Other Intel Processor,Intel,4,Windows,0.69,1,1,0,224.1738090785728,64,0,0,0,1,Entry
25521.12,Lenovo,Notebook,2.0,Intel Core i3,AMD,4,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
25521.12,Dell,2 in 1 Convertible,1.6,Other Intel Processor,Intel,4,Windows,1.47,1,0,0,135.0942111925629,500,1,0,0,0,Entry
25521.12,Acer,Notebook,2.4,Intel Core i3,Intel,6,Windows,2.1,1,1,0,141.21199808219862,1000,1,0,0,0,Entry
25679.8944,Dell,Notebook,2.3,Intel Core i3,Intel,4,Windows,2.06,0,0,0,100.45466986113652,500,1,0,0,0,Entry
25840.8,HP,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.86,0,0,0,100.45466986113652,500,1,0,0,0,Entry
25840.8,Dell,Notebook,2.0,Intel Core i3,AMD,4,Others,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
25840.8,Acer,Notebook,1.6,Other Intel Processor,Intel,4,Windows,1.4,0,0,0,135.0942111925629,128,0,0,0,1,Entry
26037.4032,HP,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.86,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
26053.3872,HP,Notebook,3.0,AMD Processor,AMD,4,Windows,1.91,0,0,0,141.21199808219862,256,0,1,0,0,Entry
26053.92,Lenovo,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.8,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
26053.92,Lenovo,Notebook,2.2,AMD Processor,AMD,4,Windows,2.6,0,0,0,106.11306214269258,128,0,1,0,0,Entry
26053.92,Toshiba,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.0,0,0,0,100.45466986113652,500,1,0,0,0,Entry
26053.92,HP,Notebook,2.0,Intel Core i3,Intel,8,Windows,2.54,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
26053.92,HP,Notebook,3.0,AMD Processor,AMD,4,Windows,2.1,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
26101.872,Lenovo,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.1,0,0,0,100.45466986113652,500,1,0,0,0,Entry
26101.872,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Others,1.9,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
26107.2,Dell,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.29,0,0,0,100.45466986113652,500,1,0,0,0,Entry
26267.04,Lenovo,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.1,0,0,0,100.45466986113652,128,0,1,0,0,Entry
26373.6,HP,2 in 1 Convertible,1.1,Other Intel Processor,Intel,8,Others,1.4,1,0,0,135.0942111925629,64,0,0,0,1,Entry
26533.44,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.9,0,0,0,100.45466986113652,128,0,1,0,0,Entry
26533.44,Toshiba,Notebook,2.1,Intel Core i3,Intel,4,Windows,2.1,0,0,0,100.45466986113652,128,0,1,0,0,Entry
26581.392,Dell,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
26586.72,HP,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.1,0,0,0,141.21199808219862,1128,1,1,0,0,Entry
26586.72,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,4,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
26586.72,Lenovo,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.2,0,0,0,141.21199808219862,128,0,1,0,0,Entry
26586.72,Toshiba,Notebook,2.1,Other Intel Processor,Intel,4,Windows,1.75,0,0,0,111.93520355955212,128,0,1,0,0,Entry
26586.72,Acer,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
26586.72,Lenovo,Notebook,2.4,Intel Core i3,Nvidia,8,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
26586.72,Lenovo,Notebook,2.0,Intel Core i3,Nvidia,8,Others,2.2,0,0,0,100.45466986113652,256,0,1,0,0,Entry
26586.72,HP,Ultrabook,3.0,AMD Processor,AMD,4,Windows,1.91,0,0,0,141.21199808219862,256,0,1,0,0,Entry
26586.72,Lenovo,Notebook,2.4,AMD Processor,AMD,6,Windows,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
26586.72,HP,Notebook,2.5,Intel Core i5,Intel,4,Others,1.96,0,0,0,100.45466986113652,500,1,0,0,0,Entry
26586.72,Dell,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.3,0,0,0,100.45466986113652,128,0,1,0,0,Entry
26640.0,HP,Notebook,1.6,Other Intel Processor,Intel,4,Windows,1.96,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
27119.52,Asus,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.3,0,0,0,111.93520355955212,128,0,1,0,0,Entry
27119.52,Dell,2 in 1 Convertible,2.4,Intel Core i3,Intel,4,Windows,2.08,1,0,0,146.86047800548656,500,1,0,0,0,Entry
27652.32,Lenovo,Notebook,2.5,AMD Processor,AMD,8,Windows,2.8,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
27652.32,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Others,2.2,0,0,0,141.21199808219862,2000,1,0,0,0,Entry
27652.32,Asus,Notebook,2.5,Intel Core i5,Nvidia,4,Others,2.1,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
27753.552,HP,Notebook,3.0,AMD Processor,AMD,8,Windows,2.6,0,0,0,107.98564559226952,1000,1,0,0,0,Entry
27783.9216,HP,Notebook,1.6,Intel Core i5,Intel,4,Windows,2.04,1,0,0,100.45466986113652,1000,1,0,0,0,Entry
27804.7008,Dell,Notebook,2.5,Intel Core i5,Intel,4,Others,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
27864.9072,Asus,Notebook,2.5,Intel Core i5,Nvidia,8,Others,2.3,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
27899.0064,Dell,Notebook,2.3,Intel Core i5,Intel,4,Others,2.09,0,0,0,100.45466986113652,500,1,0,0,0,Entry
28185.12,Lenovo,Notebook,2.0,Intel Core i3,Intel,4,Others,2.8,0,0,0,127.33567457123112,500,1,0,0,0,Entry
28185.12,HP,Notebook,2.7,AMD Processor,AMD,6,Windows,2.1,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
28238.4,Asus,Notebook,1.6,Other Intel Processor,Nvidia,4,Windows,2.8,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
28238.4,Acer,Notebook,2.7,Intel Core i3,Nvidia,4,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
28504.8,Lenovo,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.2,0,0,0,141.21199808219862,500,1,0,0,0,Entry
28717.92,HP,Notebook,2.0,Intel Core i3,Intel,8,Windows,1.86,0,0,0,141.21199808219862,256,0,1,0,0,Entry
28717.92,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Others,2.8,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
28717.92,HP,Notebook,2.0,Intel Core i3,AMD,6,Windows,2.04,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
28768.536,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.14,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
28771.2,Lenovo,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.1,0,0,0,100.45466986113652,500,1,0,0,0,Entry
28984.32,Acer,Notebook,2.0,Intel Core i3,Nvidia,4,Windows,2.23,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
28992.312,HP,Notebook,2.0,Intel Core i3,Intel,8,Windows,2.65,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
29073.297599999994,Dell,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.2,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
29144.16,Dell,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.18,0,0,0,100.45466986113652,128,0,1,0,0,Entry
29250.72,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,8,Others,2.2,0,0,0,100.45466986113652,2000,1,0,0,0,Entry
29250.72,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Others,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
29250.72,Acer,Notebook,2.5,Intel Core i5,Intel,6,Windows,2.23,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
29250.72,Lenovo,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.5,0,1,0,165.6321180513006,128,0,1,0,0,Entry
29250.72,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Windows,1.9,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
29250.72,Lenovo,2 in 1 Convertible,1.44,Other Intel Processor,Intel,4,Others,0.69,1,1,0,224.1738090785728,64,0,0,0,1,Entry
29250.72,Lenovo,Notebook,3.6,AMD Processor,AMD,6,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
29303.4672,HP,Notebook,2.9,AMD Processor,AMD,6,Windows,2.04,0,0,0,141.21199808219862,1000,0,0,1,0,Entry
29463.84,Lenovo,Netbook,1.1,Other Intel Processor,Intel,4,Windows,1.59,0,1,0,135.0942111925629,128,0,1,0,0,Entry
29696.6736,Dell,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.36,1,0,0,100.45466986113652,2000,1,0,0,0,Entry
29762.208,Dell,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
29783.52,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.04,1,0,0,100.45466986113652,1000,1,0,0,0,Entry
29783.52,Acer,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.4,0,0,0,100.45466986113652,500,1,0,0,0,Entry
29783.52,Dell,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.25,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
29783.52,Asus,Notebook,2.5,Intel Core i5,Intel,4,Others,2.0,0,0,0,141.21199808219862,256,0,1,0,0,Entry
30049.92,Lenovo,Notebook,2.5,Intel Core i5,Intel,6,Windows,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
30049.92,Asus,Notebook,2.0,Intel Core i3,Nvidia,4,Windows,2.0,0,0,0,127.33567457123112,1000,1,0,0,0,Entry
30103.2,Lenovo,Notebook,2.0,Intel Core i3,Intel,4,Windows,2.3,0,0,0,100.45466986113652,128,0,1,0,0,Entry
30103.2,Dell,Notebook,2.5,Intel Core i5,AMD,8,Windows,2.24,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
30310.992,HP,Notebook,2.5,AMD Processor,AMD,6,Windows,1.91,0,1,0,141.21199808219862,128,0,1,0,0,Entry
30316.32,Lenovo,Notebook,2.3,Intel Core i3,Nvidia,6,Windows,2.4,0,0,0,141.21199808219862,128,0,1,0,0,Entry
30316.32,Dell,Notebook,2.5,Intel Core i5,AMD,4,Others,2.18,0,0,0,141.21199808219862,128,0,1,0,0,Entry
30316.32,HP,Notebook,2.4,AMD Processor,AMD,6,Windows,2.65,0,1,0,127.33567457123112,2000,1,0,0,0,Entry
30476.16,Acer,Notebook,2.7,Intel Core i3,Nvidia,4,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
30529.44,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Others,2.3,0,1,0,141.21199808219862,256,0,1,0,0,Entry
30636.0,Asus,Notebook,2.5,AMD Processor,AMD,4,Windows,2.2,0,0,0,141.21199808219862,1128,1,1,0,0,Entry
30636.0,HP,Notebook,2.5,Intel Core i5,Intel,8,Others,1.86,0,0,0,141.21199808219862,256,0,1,0,0,Entry
30742.56,Asus,Notebook,2.4,Intel Core i3,Nvidia,6,Windows,2.0,0,0,0,141.21199808219862,256,0,1,0,0,Entry
30849.12,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.91,0,0,0,100.45466986113652,256,0,1,0,0,Entry
30849.12,HP,Notebook,2.7,Intel Core i7,Intel,6,Windows,2.04,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
30849.12,Lenovo,Notebook,2.5,Intel Core i5,Intel,6,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
30849.12,Acer,Notebook,2.5,AMD Processor,AMD,8,Windows,2.2,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
30849.12,Asus,Notebook,2.3,Intel Core i5,Nvidia,4,Others,2.45,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
30849.12,Lenovo,Notebook,2.0,Intel Core i3,Nvidia,4,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
31003.632,Asus,Notebook,1.1,Other Intel Processor,Intel,8,Windows,2.0,0,0,0,141.21199808219862,128,0,1,0,0,Entry
31168.8,Dell,Notebook,2.5,Intel Core i5,AMD,4,Windows,2.3,0,0,0,141.21199808219862,500,1,0,0,0,Entry
31168.8,Dell,Notebook,2.0,Intel Core i3,Intel,4,Windows,1.76,0,0,0,111.93520355955212,500,1,0,0,0,Entry
31232.203200000004,Asus,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.0,0,0,0,100.45466986113652,256,0,1,0,0,Entry
31254.048,Dell,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
31381.92,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,8,Others,2.8,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
31381.92,Lenovo,Notebook,2.0,Intel Core i3,Intel,8,Windows,2.2,0,0,0,100.45466986113652,128,0,1,0,0,Entry
31381.92,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,4,Windows,2.79,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
31381.92,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.91,0,0,0,100.45466986113652,128,0,1,0,0,Entry
31409.6256,Dell,Notebook,2.5,Intel Core i5,AMD,8,Others,2.32,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
31435.2,Asus,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.3,0,0,0,141.21199808219862,128,1,0,0,0,Entry
31808.16,Asus,Notebook,2.4,Intel Core i3,Nvidia,8,Others,2.3,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
31808.16,Lenovo,Notebook,2.5,Intel Core i5,Intel,8,Windows,2.2,0,0,0,100.45466986113652,256,0,1,0,0,Entry
31838.5296,Lenovo,Notebook,3.6,AMD Processor,AMD,6,Windows,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
31861.44,Acer,Notebook,2.0,Intel Core i3,Nvidia,4,Windows,3.3,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
31861.44,HP,Notebook,2.7,Intel Core i7,Intel,8,Windows,2.05,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
31909.392,Dell,Notebook,2.5,Intel Core i5,AMD,4,Others,2.3,0,0,0,141.21199808219862,256,0,1,0,0,Entry
31914.1872,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.96,0,0,0,141.21199808219862,256,0,1,0,0,Entry
31914.72,Dell,Notebook,2.5,Intel Core i5,AMD,4,Windows,2.25,0,0,0,100.45466986113652,500,1,0,0,0,Entry
31914.72,Lenovo,Notebook,2.7,Intel Core i3,Intel,4,Windows,1.7,0,1,0,157.3505121487356,128,0,1,0,0,Entry
31914.72,Acer,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.1,0,0,0,100.45466986113652,256,0,1,0,0,Entry
31914.72,Lenovo,Notebook,2.3,Intel Core i5,AMD,8,Others,2.32,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
31914.72,Lenovo,Notebook,2.7,Intel Core i3,Intel,8,Others,1.7,0,1,0,157.3505121487356,256,0,1,0,0,Entry
31962.672,Dell,Notebook,2.7,Intel Core i7,AMD,8,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
32074.56,Toshiba,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.1,0,0,0,100.45466986113652,500,1,0,0,0,Entry
32127.84,Dell,2 in 1 Convertible,1.0,Other Intel Processor,Intel,4,Windows,1.39,1,0,0,135.0942111925629,128,0,1,0,0,Entry
32447.52,Lenovo,Notebook,1.8,Intel Core i7,Intel,12,Windows,2.2,1,0,0,100.45466986113652,1000,1,0,0,0,Entry
32447.52,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,4,Windows,2.4,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
32639.8608,HP,Notebook,2.5,Intel Core i5,AMD,4,Windows,1.86,0,0,0,100.45466986113652,500,1,0,0,0,Entry
32660.64,Acer,Notebook,1.6,Intel Core i5,Nvidia,4,Windows,2.2,0,1,0,141.21199808219862,1000,1,0,0,0,Entry
32713.92,Dell,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
32767.2,HP,2 in 1 Convertible,1.1,Other Intel Processor,Intel,4,Others,1.4,1,0,0,135.0942111925629,32,0,0,0,1,Entry
32767.2,HP,Notebook,1.5,Other Intel Processor,Intel,4,Others,1.29,0,0,0,276.053530085501,32,0,0,0,1,Entry
32820.48,Acer,Notebook,2.5,Intel Core i5,Nvidia,4,Windows,2.23,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
32921.712,Dell,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
32979.7872,HP,Notebook,2.5,Intel Core i5,AMD,8,Windows,1.91,0,0,0,100.45466986113652,256,0,1,0,0,Entry
32980.32,HP,Notebook,1.6,Intel Core i5,AMD,6,Windows,1.91,0,0,0,141.21199808219862,256,0,1,0,0,Entry
32980.32,Acer,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.23,0,0,0,100.45466986113652,500,1,0,0,0,Entry
32980.32,Acer,Notebook,2.4,Intel Core i3,Intel,8,Windows,1.5,0,1,0,157.3505121487356,128,0,1,0,0,Entry
33110.856,Lenovo,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.1,0,0,0,141.21199808219862,2000,1,0,0,0,Entry
33513.119999999995,HP,Notebook,2.7,Intel Core i7,Intel,8,Windows,2.04,0,0,0,100.45466986113652,2000,1,0,0,0,Entry
33513.119999999995,Acer,Notebook,2.0,Intel Core i3,Nvidia,8,Windows,3.3,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
33513.119999999995,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,8,Others,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
33513.119999999995,Lenovo,2 in 1 Convertible,2.4,Intel Core i3,Intel,4,Windows,1.74,1,1,0,157.3505121487356,256,0,1,0,0,Entry
33513.119999999995,HP,Notebook,2.5,AMD Processor,AMD,8,Windows,2.04,0,0,0,100.45466986113652,2000,1,0,0,0,Entry
33513.119999999995,Lenovo,Notebook,2.5,Intel Core i7,Nvidia,8,Others,2.2,0,0,0,100.45466986113652,500,1,0,0,0,Entry
33566.4,Lenovo,Notebook,2.7,Intel Core i3,Intel,4,Windows,2.05,0,0,0,141.21199808219862,128,0,1,0,0,Entry
33886.08,Acer,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.8,0,1,0,157.3505121487356,128,0,1,0,0,Entry
33992.64,Lenovo,2 in 1 Convertible,2.5,Intel Core i7,Intel,4,Windows,1.8,1,1,0,157.3505121487356,128,0,1,0,0,Entry
34035.264,Dell,Notebook,2.5,Intel Core i5,AMD,8,Windows,2.36,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
34045.3872,Dell,Notebook,2.5,Intel Core i5,AMD,8,Windows,2.36,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
34045.92,Acer,Notebook,2.7,Intel Core i7,Nvidia,4,Windows,2.2,0,0,0,141.21199808219862,500,1,0,0,0,Entry
34045.92,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.86,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
34045.92,Dell,Notebook,2.5,Intel Core i5,AMD,4,Windows,2.3,0,0,0,141.21199808219862,256,0,1,0,0,Entry
34046.4528,Asus,2 in 1 Convertible,2.5,Intel Core i5,Intel,6,Windows,1.5,1,0,0,165.6321180513006,1000,1,0,0,0,Entry
34093.872,HP,Notebook,2.0,Intel Core i3,Intel,8,Windows,2.5,0,0,0,106.11306214269258,256,0,1,0,0,Entry
34433.2656,Lenovo,2 in 1 Convertible,1.44,Other Intel Processor,Intel,4,Windows,0.69,1,1,0,224.1738090785728,64,0,0,0,1,Entry
34472.16,Dell,Notebook,1.6,Intel Core i5,AMD,8,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
34578.72,HP,Notebook,3.0,AMD Processor,AMD,6,Windows,1.95,0,1,0,141.21199808219862,256,0,1,0,0,Entry
34578.72,Dell,Notebook,2.3,Intel Core i5,Intel,8,Windows,1.62,1,0,0,165.6321180513006,1000,1,0,0,0,Entry
34578.72,Lenovo,Notebook,2.5,Intel Core i5,Nvidia,6,Windows,2.8,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
34578.72,Dell,Notebook,2.5,Intel Core i5,Intel,12,Windows,2.25,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
34578.72,Fujitsu,Notebook,2.3,Intel Core i5,Intel,4,Windows,2.3,0,0,0,100.45466986113652,256,0,1,0,0,Entry
34578.72,Dell,2 in 1 Convertible,2.4,Intel Core i3,Intel,4,Windows,1.71,1,0,0,165.6321180513006,1000,1,0,0,0,Entry
34632.0,HP,Notebook,2.3,Intel Core i3,Intel,4,Windows,2.07,0,0,0,100.45466986113652,500,1,0,0,0,Entry
34632.0,HP,Notebook,3.0,AMD Processor,AMD,6,Windows,2.1,0,0,0,141.21199808219862,1128,1,1,0,0,Entry
34898.4,Acer,Notebook,2.3,Intel Core i5,Intel,4,Windows,1.6,0,0,0,117.82653006268644,128,0,1,0,0,Entry
34898.4,Acer,Notebook,2.7,Intel Core i3,Nvidia,4,Windows,3.0,0,1,0,127.33567457123112,1000,1,0,0,0,Entry
34898.932799999995,HP,Notebook,2.5,AMD Processor,AMD,6,Windows,2.71,0,1,0,127.33567457123112,2000,1,0,0,0,Entry
35004.96,Dell,Notebook,2.5,Intel Core i5,Intel,4,Windows,2.18,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
35111.52,HP,Notebook,2.5,Intel Core i5,Nvidia,6,Windows,1.58,0,1,0,157.3505121487356,256,0,1,0,0,Entry
35111.52,Acer,Notebook,2.7,Intel Core i7,Intel,12,Windows,2.15,1,1,0,141.21199808219862,1000,1,0,0,0,Entry
35111.52,Dell,2 in 1 Convertible,1.6,Intel Core i5,Intel,8,Windows,1.55,1,0,0,165.6321180513006,1000,1,0,0,0,Entry
35111.52,Lenovo,Notebook,2.3,Intel Core i5,AMD,8,Windows,3.0,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
35111.52,HP,Ultrabook,1.8,Intel Core i7,Intel,8,Windows,1.91,0,0,0,141.21199808219862,256,0,1,0,0,Entry
35111.52,Acer,Notebook,2.7,AMD Processor,AMD,8,Windows,2.2,0,0,0,100.45466986113652,256,0,1,0,0,Entry
35111.52,Dell,Notebook,2.0,Intel Core i3,AMD,4,Windows,2.36,0,0,0,106.11306214269258,1000,1,0,0,0,Entry
35112.0528,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,8,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
35324.64,Dell,Ultrabook,1.6,Intel Core i5,AMD,8,Windows,1.9,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
35431.2,Dell,Notebook,2.0,Intel Core i3,Intel,8,Windows,2.0,0,0,0,100.45466986113652,256,0,1,0,0,Entry
35616.6144,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.1,0,0,0,100.45466986113652,500,1,0,0,0,Entry
35644.32,Lenovo,Notebook,2.5,Intel Core i7,Nvidia,8,Windows,2.2,0,1,0,141.21199808219862,1000,1,0,0,0,Entry
35644.32,Asus,2 in 1 Convertible,0.9,Other Intel Processor,Intel,4,Others,1.2,1,0,0,176.23257360658386,64,0,0,0,1,Entry
35644.32,Toshiba,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.0,0,0,0,100.45466986113652,500,1,0,0,0,Entry
35964.0,HP,Notebook,1.6,Intel Core i5,Intel,4,Windows,1.49,0,1,0,165.6321180513006,500,1,0,0,0,Entry
35964.0,Dell,Notebook,1.6,Intel Core i5,AMD,8,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
36089.208,Dell,Notebook,1.6,Intel Core i5,AMD,8,Others,2.2,0,0,0,141.21199808219862,256,0,1,0,0,Entry
36177.12,HP,Notebook,2.5,Intel Core i7,Intel,8,Windows,1.96,0,0,0,141.21199808219862,256,0,1,0,0,Entry
36336.96,Acer,Notebook,1.6,Intel Core i5,Intel,4,Windows,2.2,0,1,0,141.21199808219862,256,0,1,0,0,Entry
36443.52,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,1.64,0,0,0,111.93520355955212,500,1,0,0,0,Entry
36486.14399999999,HP,2 in 1 Convertible,2.5,Intel Core i5,Intel,4,Windows,2.3,1,0,0,100.45466986113652,500,1,0,0,0,Entry
36496.2672,Dell,Notebook,2.5,Intel Core i5,AMD,4,Windows,2.18,0,0,0,100.45466986113652,1000,1,0,0,0,Entry
36496.8,Lenovo,Notebook,2.7,Intel Core i7,Nvidia,8,Others,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
36496.8,Lenovo,Notebook,1.6,Intel Core i5,Intel,4,Windows,2.05,0,0,0,141.21199808219862,500,1,0,0,0,Entry
36496.8,HP,Notebook,2.4,Intel Core i3,Intel,4,Windows,2.04,0,0,0,141.21199808219862,500,1,0,0,0,Entry
36709.92,Acer,Notebook,1.8,Intel Core i7,Nvidia,8,Windows,2.2,0,0,0,141.21199808219862,1000,1,0,0,0,Entry
36709.92,Acer,2 in 1 Convertible,2.3,Intel Core i5,Intel,8,Windows,1.6,1,1,0,165.6321180513006,256,0,1,0,0,Entry
36709.92,Dell,Notebook,2.0,Intel Core i3,Intel,4,Windows,1.65,0,0,0,117.82653006268644,128,0,1,0,0,Entry
36709.92,HP,Notebook,2.0,Intel Core i3,Intel,4,Windows,1.63,0,0,0,100.45466986113652,128,0,1,0,0,Entry
36709.92,HP,Notebook,2.7,Intel Core i7,AMD,4,Windows,2.1,0,1,0,141.21199808219862,500,1,0,0,0,Entry
36763.2,HP,Notebook,2.5,Intel Core i5,Intel,8,Windows,1.86,0,0,0,141.21199808219862,256,0,1,0,0,Entry
36816.48,Acer,Notebook,2.5,Intel Core i5,Nvidia,4,Windows,2.23,0,0,0,141.21199808219862,256,0,1,0,0,Entry
36975.7872,Acer,Notebook,1.6,Intel Core i5,Nvidia,12,Windows,2.2,0,1,0,100.45466986113652,1000,1,0,0,0,Entry
